model-1577167384,1577169199.908,0.81,0.1325,0.72,0.1757
model-1577167384,1577169200.447,0.84,0.1161,0.75,0.2109
model-1577167384,1577169200.922,0.78,0.145,0.72,0.2133
model-1577167384,1577169201.454,0.86,0.1047,0.81,0.1343
model-1577167384,1577169201.984,0.87,0.1072,0.72,0.1348
model-1577167384,1577169202.494,0.87,0.1102,0.84,0.1236
model-1577167384,1577169202.975,0.83,0.134,0.78,0.1451
model-1577167384,1577169203.472,0.86,0.1084,0.66,0.2555
model-1577167384,1577169203.973,0.83,0.1072,0.78,0.1467
model-1577167384,1577169204.472,0.85,0.1287,0.72,0.1691
model-1577167384,1577169204.944,0.81,0.1359,0.75,0.1823
model-1577167384,1577169205.412,0.85,0.1066,0.69,0.2179
model-1577167384,1577169205.88,0.81,0.1119,0.72,0.1662
model-1577167384,1577169206.353,0.85,0.093,0.69,0.1804
model-1577167384,1577169206.823,0.9,0.0749,0.75,0.1788
model-1577167384,1577169207.291,0.83,0.1331,0.56,0.2875
model-1577167384,1577169207.765,0.83,0.1344,0.75,0.1824
model-1577167384,1577169208.231,0.79,0.1561,0.69,0.184
model-1577167384,1577169208.701,0.91,0.0715,0.66,0.1977
model-1577167384,1577169209.18,0.87,0.1009,0.78,0.1237
model-1577167384,1577169209.652,0.8,0.1415,0.75,0.1317
model-1577167384,1577169210.121,0.79,0.1616,0.72,0.2324
model-1577167384,1577169210.589,0.78,0.1431,0.78,0.1712
model-1577167384,1577169211.057,0.88,0.0786,0.84,0.1299
model-1577167384,1577169211.528,0.84,0.1165,0.62,0.2581
model-1577167384,1577169212.015,0.83,0.1463,0.84,0.1201
model-1577167384,1577169212.483,0.88,0.0995,0.75,0.2129
model-1577167384,1577169212.95,0.82,0.1222,0.81,0.1257
model-1577167384,1577169213.426,0.82,0.1213,0.84,0.1536
model-1577167384,1577169213.902,0.84,0.1101,0.78,0.1558
model-1577167384,1577169214.371,0.87,0.0919,0.66,0.1997
model-1577167384,1577169214.847,0.88,0.0855,0.53,0.3888
model-1577167384,1577169215.315,0.85,0.1097,0.75,0.1717
model-1577167384,1577169215.785,0.78,0.1519,0.78,0.1725
model-1577167384,1577169216.263,0.82,0.1418,0.81,0.1119
model-1577167384,1577169216.736,0.81,0.1282,0.75,0.157
model-1577167384,1577169217.235,0.86,0.0992,0.69,0.2053
model-1577167384,1577169217.728,0.85,0.0976,0.78,0.1496
model-1577167384,1577169218.218,0.88,0.0841,0.69,0.1775
model-1577167384,1577169218.69,0.92,0.06,0.72,0.1849
model-1577167384,1577169219.167,0.9,0.0739,0.69,0.2586
model-1577167384,1577169219.63,0.91,0.0759,0.94,0.0592
model-1577167384,1577169220.146,0.97,0.047,0.91,0.0903
model-1577167384,1577169220.652,0.84,0.1053,0.75,0.1572
model-1577167384,1577169221.142,0.8,0.141,0.78,0.1419
model-1577167384,1577169221.62,0.88,0.0941,0.78,0.1401
model-1577167384,1577169222.087,0.82,0.1266,0.91,0.0936
model-1577167384,1577169222.553,0.87,0.0926,0.81,0.1262
model-1577167384,1577169223.062,0.91,0.0801,0.75,0.1621
model-1577167384,1577169223.575,0.86,0.0928,0.72,0.2331
model-1577167384,1577169223.878,0.88,0.0854,0.72,0.1916
